Rating,Comments,Product Name,scores,type,compound,pos,neg
4,"GOOD B.P. MACHINE ,ACCURACY +/- 10, BATTERY GOOD BUT NO MEMORY BACKUP AT LAST GOOD PRODUCT.",omran 7120,"{'neg': 0.153, 'neu': 0.471, 'pos': 0.376, 'compound': 0.6891}",POS,0.6891,0.376,0.153
4,Good product as per price you spending. Helpful too,omran 7120,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.6908}",POS,0.6908,0.449,0.0
5,This is very good product.i am very satisfied of that product,omran 7120,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.742}",POS,0.742,0.411,0.0
5,this is one of the best product for your household .,omran 7120,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",POS,0.6369,0.318,0.0
5,I was keeping tap on this for few weeks and compared price here and there. But lastly as always I found best deal on SD site only.,omran 7120,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.7783}",POS,0.7783,0.195,0.0
5,If looking for B.P monitors then You can blindly go for this product. Very good and genuine product. Working very fine. Moreover Thanks to Snap deal for Providing this product at this price.,omran 7120,"{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.8151}",POS,0.8151,0.22,0.0
4,"First time i am using this type of Blood pressure monitor, and working OK for my mom. Tested with Mercury monitor, and this product, values are near about same. Good that i can now test my  pressure myself.",omran 7120,"{'neg': 0.1, 'neu': 0.706, 'pos': 0.194, 'compound': 0.6289}",POS,0.6289,0.194,0.1
4,Nice product .aft using 1 wk .there is no faults found...bt I takes 10 days to reach me...,omran 7120,"{'neg': 0.25, 'neu': 0.566, 'pos': 0.184, 'compound': -0.34}",NEG,-0.34,0.184,0.25
5,Good product and great service from SNAPDEAL,omran 7120,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.7906}",POS,0.7906,0.583,0.0
4,"It us very good  product,simple  and  reliable.",omran 7120,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.4927}",POS,0.4927,0.347,0.0
3,Not bad received product in good condition for snap deal i wil rate five stars,omran 7120,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.6956}",POS,0.6956,0.324,0.0
4,Good product for avarage people. ..,omran 7120,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",POS,0.4404,0.367,0.0
4,"Was initial skeptical about the accuracy of digital BP machines. But after using it, I can say its fairly accurate and easy to use. Get almost similar readings on repeated monitoring. Overall, good product. Quick delivery as well by Snapdeal.",omran 7120,"{'neg': 0.035, 'neu': 0.745, 'pos': 0.22, 'compound': 0.8658}",POS,0.8658,0.22,0.035
5,product is value for money and you source the best. product gives accurate results.,omran 7120,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.765}",POS,0.765,0.355,0.0
5,"After I bought the gluco meter, I bought omron bp instrument. Like past excellent delivery timing as if  instant service from Snapdeal, made me happy on my decision to opt it from Snapdeal. An useful product,",omran 7120,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.9153}",POS,0.9153,0.299,0.0
5,Omron Hem-7120 Blood Presure Monitoring and I will have to be able perfect reading,omran 7120,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.5719}",POS,0.5719,0.236,0.0
5,Great product... Very Easy to use... Go for it.,omran 7120,"{'neg': 0.0, 'neu': 0.49, 'pos': 0.51, 'compound': 0.807}",POS,0.807,0.51,0.0
5,working absolutely fine and the delivery by snapdeal is in time with good packing.,omran 7120,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.6115}",POS,0.6115,0.294,0.0
5,"Goods received in excellent  packing condition . Quality of deliverance superb , reached me prior to expected delivery date .will recommend it to my friends",omran 7120,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.93}",POS,0.93,0.451,0.0
5,Please kept this everyone in house it is very useful in emergency,omran 7120,"{'neg': 0.165, 'neu': 0.519, 'pos': 0.316, 'compound': 0.3878}",POS,0.3878,0.316,0.165
5,Perfect packing and delivery by snapdeal...,omran 7120,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.5719}",POS,0.5719,0.425,0.0
5,"Very good and perfect product produce by snap deal, easy to use and very useful for patient having regular monitoring the pressure, and help to reduce the chances of emergency",omran 7120,"{'neg': 0.108, 'neu': 0.494, 'pos': 0.398, 'compound': 0.9178}",POS,0.9178,0.398,0.108
4,It's a very good product. Happy to have it.,omran 7120,"{'neg': 0.0, 'neu': 0.456, 'pos': 0.544, 'compound': 0.7996}",POS,0.7996,0.544,0.0
4,Almost gives corect reading. A product worth buying,omran 7120,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.2263}",POS,0.2263,0.241,0.0
5,"Good Product with Good Service, deliver before time then expected, great packing and good product with good results",omran 7120,"{'neg': 0.0, 'neu': 0.453, 'pos': 0.547, 'compound': 0.9403}",POS,0.9403,0.547,0.0
4,I liked this product worth for money. You get what you pay for and Snapdeal is at best price for this model. I checked outside it cost higher than what we get here.,omran 7120,"{'neg': 0.038, 'neu': 0.724, 'pos': 0.239, 'compound': 0.8176}",POS,0.8176,0.239,0.038
5,"I bought this BP Machine for my folks a couple of months back,  but before that,  I purchased 5 nos. of the same model HEM7120, for my friends and relatives through my Snapdeal Account every time with the lowest of price as compared to other sibling online shoppe.",omran 7120,"{'neg': 0.069, 'neu': 0.848, 'pos': 0.084, 'compound': 0.1901}",POS,0.1901,0.084,0.069
5,I'm highly satisfied with the product as it gives very precise results when tried at the same condition many a times. A good deal indeed!,omran 7120,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.7419}",POS,0.7419,0.23,0.0
5,very nice product..working nicely....thanks snapdeal for giving this product on a reasonable price...,omran 7120,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.6697}",POS,0.6697,0.355,0.0
4,"Although its giving different readings every-time even within a minute if you will check your BP but still there is slight variation that can atleast tell your whether your BP is high, low or normal. You can't compare this with manual machine that generally medical practitioners use which gives perfect reading but its good for measuring it at home.",omran 7120,"{'neg': 0.039, 'neu': 0.803, 'pos': 0.158, 'compound': 0.8381}",POS,0.8381,0.158,0.039
4,All good but in box A.C. adapter was missing. Digital machine is working excellent but when checked for a.c.adapter it was not there in box which is must in emergency.,omran 7120,"{'neg': 0.158, 'neu': 0.663, 'pos': 0.179, 'compound': 0.2023}",POS,0.2023,0.179,0.158
4,"product is very good & best, very handy in use and also snapdeal provide the best deal on the product...",omran 7120,"{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.9209}",POS,0.9209,0.432,0.0
4,good product as per the price. Some fluctuation in reading. Bt overall good product.,omran 7120,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.7003}",POS,0.7003,0.326,0.0
5,Thank you snapdeal for in time delivery.,omran 7120,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",POS,0.3612,0.294,0.0
4,Good one for primary checkup .Better if the product have  power cable .package have only battery. go for it,omran 7120,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7003}",POS,0.7003,0.254,0.0
5,AC adapter is not there in this. Still works nice on battery.  Using the product is very easy. AC adapter needs to be purchased.,omran 7120,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.7178}",POS,0.7178,0.214,0.0
3,"Using the product for the first time after shopping online, can give more update after using it, till now it looks ok.",omran 7120,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.296}",POS,0.296,0.095,0.0
5,"The Omron Hem-7120 Blood Pressure Monitor is a excellent product, and backed with the Snap deal 7 days return offer. I had complete piece of mind, that should there be any issue with the product I could contact Snap deal. Using Snapdeal, made the process of choosing the right product and with a attractive price so easy.",omran 7120,"{'neg': 0.037, 'neu': 0.782, 'pos': 0.181, 'compound': 0.8268}",POS,0.8268,0.181,0.037
5,"This product is really great, To check B.P. of mum now I dont hv to run to doctor again n again, I can check it myself at home, it is so easy to use, anyone can understand it very easily, only the problem is with a battery, wish it would have come wih adapter. Overall the product is very good for parents who needs regular B.P. check up, Thank you snapdeal for the price.",omran 7120,"{'neg': 0.032, 'neu': 0.742, 'pos': 0.226, 'compound': 0.9479}",POS,0.9479,0.226,0.032
5,My mother is happy in new BP machine. Mene apne colony me sabhi ko suggest kiya aur bhut logo ne order bhi kiya.... But COD available na hone k karan kuch logo ne order ni kr paye ....  Phir mene order krke sabhi ko diya. Thanks snapdeal team,omran 7120,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.7351}",POS,0.7351,0.121,0.0
5,Its best product .i have bought for my mother.people who has bp problem must buy it for their family.,omran 7120,"{'neg': 0.113, 'neu': 0.711, 'pos': 0.176, 'compound': 0.3612}",POS,0.3612,0.176,0.113
5,"nice product, good quality, timely delivered... best shopping website i came across...will definitely shop from dis website in future and also recommend to my friends",omran 7120,"{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.9531}",POS,0.9531,0.503,0.0
4,"1st of all ,as always..snapdeal packaging was too good.I received the product quiet soon,within 2 days of ordering to be pricise..so thnx for that snap..now coming to the product,its really easy to operate,even for my elderly parents,readings are not totally accurate as i have noticed  but yet close.Best for day to day use in case u require it that often.",omran 7120,"{'neg': 0.0, 'neu': 0.964, 'pos': 0.036, 'compound': 0.2724}",POS,0.2724,0.036,0.0
4,It's very good. It is awesome product for home use. I recommend this product for Home use. Easy handling. no issues. Showing accurate value with Analog monitor which doctor have. Thanks to snapdeal for ontime delivery and good packing,omran 7120,"{'neg': 0.041, 'neu': 0.562, 'pos': 0.397, 'compound': 0.9583}",POS,0.9583,0.397,0.041
5,"Very easy and best health monitoring device, simple and good system to use.",omran 7120,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.8899}",POS,0.8899,0.514,0.0
5,Now a days everybody should have this device.. I have using this model with more than 1 year.. This one is for my In Laws house..,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,RECEIVED IT GOOD CONDITION. WORKING PROPERLY NOW.VERY GOOD SUPPLIER.SUPPLLIED IT  GOOD PAKED.IT IS VERY USEFUL TO EVERYBODY.,omran 7120,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.8977}",POS,0.8977,0.478,0.0
5,Got best price on snapdeal.,omran 7120,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",POS,0.6369,0.512,0.0
4,"Thanks to Snapdeal it got it in 2 days. For regular user it is very handy product.Anybody can use it without any hassle. At this rate you cannot expect very high end product. Yes it serves the basic need to checking BP and pulse rate. It also saves last reading. Do not know about its accuracy, which even high end product do not guarantee. Yes it will be near around  the actual, serves the basic info at home.",omran 7120,"{'neg': 0.021, 'neu': 0.879, 'pos': 0.1, 'compound': 0.7622}",POS,0.7622,0.1,0.021
4,The B.P Counting machine is working great. It is very easy to maintain and very easy to use.,omran 7120,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.8882}",POS,0.8882,0.411,0.0
5,Its the perfect product i was looking out for and ratings helped me make an choice.,omran 7120,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5719}",POS,0.5719,0.209,0.0
3,It does the job and ratings are also good. I hope the readings are accurate since this is the most well rated product across the sites,omran 7120,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.8016}",POS,0.8016,0.271,0.0
4,"Delivery good without any damage. Thanks to snapdeal. The product is useful,kept in my house. I recommend to buy there is no doubt.",omran 7120,"{'neg': 0.228, 'neu': 0.514, 'pos': 0.258, 'compound': 0.2316}",POS,0.2316,0.258,0.228
5,I choosethis b.p. apparatus for my family specially  for my mother,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,"If you looking for B P monitor this is d best go for it blindly ,cheapest among all online shopiing.Service from SD is also good.",omran 7120,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.7964}",POS,0.7964,0.262,0.0
4,Amazing deal by snapdeal. I got it a good price as compared to market. Snapdeal is awesomeee,omran 7120,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.7717}",POS,0.7717,0.34,0.0
5,"Good quality super item   fast dilvery. happy  thank to sanpdeal,",omran 7120,"{'neg': 0.0, 'neu': 0.316, 'pos': 0.684, 'compound': 0.9186}",POS,0.9186,0.684,0.0
5,"AT A TIME,  SIDE BY SIDE COMPARED WITH TRADITIONAL SPHIGMO MANOMETER AND FOUND 98% SAME READING. VERY EASY TO OPERATE. NO NEED OF STETHOSCOPE AND AIR PUMP. RECOMENDING.",omran 7120,"{'neg': 0.09, 'neu': 0.767, 'pos': 0.143, 'compound': 0.4071}",POS,0.4071,0.143,0.09
5,Good product. Useful and perfect.prompt delivery.,omran 7120,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.7003}",POS,0.7003,0.592,0.0
5,The quality of the BP monitor was very good and it is super easy to use. Thank you.,omran 7120,"{'neg': 0.0, 'neu': 0.528, 'pos': 0.472, 'compound': 0.9099}",POS,0.9099,0.472,0.0
4,This product is very good. And sd u guys rock i gt the product before promised date..,omran 7120,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.7778}",POS,0.7778,0.394,0.0
5,I am glad that i am having this machine ... it is giving correct details about our BP measurements,omran 7120,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.6597}",POS,0.6597,0.265,0.0
5,"I bought this machine second time, and working of machine is great",omran 7120,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}",POS,0.6249,0.291,0.0
5,delivery time is correct and it gives very accurate reading ,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,Yes this is fundustic. I love this product he is great.I rerecommended to all of you.,omran 7120,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.7845}",POS,0.7845,0.347,0.0
5,Very Fast deliver and it's very Good Product,omran 7120,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.4927}",POS,0.4927,0.313,0.0
4,I purchased Omron Hem-7120 Blood Pressure Monitor. Its useful at home but the measurement is little bit different from manual.,omran 7120,"{'neg': 0.078, 'neu': 0.827, 'pos': 0.095, 'compound': 0.09}",POS,0.09,0.095,0.078
5,Its a realy good product from omron ...i rely like it ..and its shown right bp.,omran 7120,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.6597}",POS,0.6597,0.293,0.0
5,Omron Hem-7120 Blood Pressure Monitor is a budget BP monitor & it shows almost same reading when I compared it with a conventional manual BP monitor.  In a conventional manual BP monitor I found that my BP is 72(dia) - 115(sys). And in Omron Hem-7120 Blood Pressure Monitor I found it 75(dia) - 115(sys).,omran 7120,"{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.5267}",NEG,-0.5267,0.0,0.093
5,the product is working fine. i am satisfied with your product . thank u,omran 7120,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7269}",POS,0.7269,0.47,0.0
5,Good product got at a Low price snapdeal :) :),omran 7120,"{'neg': 0.131, 'neu': 0.312, 'pos': 0.556, 'compound': 0.7783}",POS,0.7783,0.556,0.131
4,Good product but taking too much time to deliver,omran 7120,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.2382}",POS,0.2382,0.196,0.0
5,Good product. Go for it.price is also good.,omran 7120,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.7003}",POS,0.7003,0.492,0.0
5,good product and excellent service  . snap deal peoples very good responsible done job,omran 7120,"{'neg': 0.0, 'neu': 0.427, 'pos': 0.573, 'compound': 0.9017}",POS,0.9017,0.573,0.0
5,Awesome quality ,omran 7120,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",POS,0.6249,0.804,0.0
5,good for checking bp and is helpful in my daily life,omran 7120,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.6908}",POS,0.6908,0.388,0.0
5,"I am 51 years old and is suffering from Hyper-tension. My Doctor advised me to take the B.P. readings twice daily and to prepare a chart. Going nearest nursing home in the morning & evening and taking the B.P. readings was another tension to me. Then I decided to purchase a digital B.P. Checker and found Omron HEM-7120 model is best suited for me. I immediately ordered it through Snapdeal. It reached me within 3 days. The price is very reasonable, quality is SUPERB, and very easy to use.  I honestly recommend this product to every one that having B.P. problems. Omron HEM-7120 Digital B.P. monitor is a best Life Companion. I love it.",omran 7120,"{'neg': 0.063, 'neu': 0.723, 'pos': 0.214, 'compound': 0.9658}",POS,0.9658,0.214,0.063
4,Nice product easy too use and cost is also low,omran 7120,"{'neg': 0.142, 'neu': 0.473, 'pos': 0.385, 'compound': 0.5574}",POS,0.5574,0.385,0.142
4,Well it was very good working item simply easy to use small in size i sastisfied,omran 7120,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.8016}",POS,0.8016,0.406,0.0
5,Good product at a reasonable price and user friendly. Worth buying this,omran 7120,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7906}",POS,0.7906,0.5,0.0
5,Initially I had an apprehension about the condition of the product delivered. However On line buying dispelled the above apprehension.It resulted in  saving on transport and time to visit the show room. It was happy shopping from the comforts of home,omran 7120,"{'neg': 0.066, 'neu': 0.789, 'pos': 0.145, 'compound': 0.5719}",POS,0.5719,0.145,0.066
5,Very nice product...good working condition... Fast delivery,omran 7120,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.4754}",POS,0.4754,0.34,0.0
4,I would say talisman for every household.very essential in todays world where stress makes you hypertensive,omran 7120,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.4215}",NEG,-0.4215,0.0,0.167
5,"I would like to say, the products I bought till now from snapdeal",omran 7120,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",POS,0.3612,0.2,0.0
5,"i am an high blood pressure patient. this device is what i wanted . in this price range its fab, i have doctors in my family they highly recommend it. go for it without having any doubts. its from OMRON brand. it is really what you are looking for. it does best job for me on daily basis.",omran 7120,"{'neg': 0.035, 'neu': 0.777, 'pos': 0.188, 'compound': 0.8651}",POS,0.8651,0.188,0.035
5,"For people who have blood pressure & have to go for regularly check-up , this is the one time investment. the product is fully automatic, easy to use , quick, accurate and reliable results, easy to kept, easy to carry, not so heavy very light weight.",omran 7120,"{'neg': 0.043, 'neu': 0.769, 'pos': 0.188, 'compound': 0.8092}",POS,0.8092,0.188,0.043
4,its USP is easy to use for everyone.  Even my mom can use this without my help..,omran 7120,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}",POS,0.4404,0.153,0.0
