Rating,Comments,Product Name,sentiment
5,the best and the most accurate monitor i ever used. easy to operate good to maintain previous record. very affordable. excellent home health care monitor.,omran 7120,"{'label': '5 stars', 'score': 0.9284611940383911}"
5,"Good Product, fast shipping, packing was good & BP Monitor working good & I can recommend same",omran 7120,"{'label': '5 stars', 'score': 0.8290802240371704}"
5,Orignal product at a very low price . Good deal,omran 7120,"{'label': '5 stars', 'score': 0.6768651604652405}"
5,great product with heart beat visible..value for money..snapdeal delivery really appreciated.only drawback is they have to give electric adaptor.,omran 7120,"{'label': '4 stars', 'score': 0.7201962471008301}"
4,Product is good and very useful and price is also reasonable at Snapdeal.... Delivery is also quick through GoJavas. Thanks to both Snapdeal and GoJavas.,omran 7120,"{'label': '5 stars', 'score': 0.654224693775177}"
5,Product quality is good and service also good.Fast and express service,omran 7120,"{'label': '5 stars', 'score': 0.9142051935195923}"
5,Bought for someone in the family! The person felt very happy when the price was much lower than the market price and also genuine!,omran 7120,"{'label': '5 stars', 'score': 0.923431396484375}"
5,The product is very good.,omran 7120,"{'label': '5 stars', 'score': 0.9487057328224182}"
5,This product help us for know my bp any time it is very good product it is always give good reading  of bp and its price are not much,omran 7120,"{'label': '5 stars', 'score': 0.9355490207672119}"
5,a nice and useful for Blood Pressure patients,omran 7120,"{'label': '5 stars', 'score': 0.9361096024513245}"
4,Good BP Monitor for home use and guidance to health (indicator!),omran 7120,"{'label': '5 stars', 'score': 0.8127440810203552}"
5,"This is very good and easy oprated moniter, use and make healty",omran 7120,"{'label': '5 stars', 'score': 0.8916120529174805}"
5,Extremely Fast Delivery. Ordered on Saturday and received on Monday. Product as Shown. Offer Coupons were also received in next couple of days. Great Experience!,omran 7120,"{'label': '5 stars', 'score': 0.905572235584259}"
4,"THis is a good BP intrument. Fast, reliable and easy to perform",omran 7120,"{'label': '5 stars', 'score': 0.842765748500824}"
5,It is a nice and quite affordable product.very useful for elderly person. as it is very easy in handling. Rough and tough. But it come with no warrant,omran 7120,"{'label': '4 stars', 'score': 0.6277297735214233}"
5,"should buy that , accurate reading  many more qualities..............",omran 7120,"{'label': '5 stars', 'score': 0.9348738193511963}"
3,nice one for immediate testing for blood pressure in home......,omran 7120,"{'label': '5 stars', 'score': 0.873644232749939}"
5,My parents are very happy  to get this ... so kudos,omran 7120,"{'label': '5 stars', 'score': 0.8777318596839905}"
5,"I had ordered it for my parents but wasn't sure about the quality, i did a check on the background of the company so was confident about the brand but not the product as it very recently introduced and there were not much of much reviews in the  site or in any other site like flipkart or amazon. But after using it for couple weeks i have to say that it works pretty well considering the price i paid. i wasn't sure about the snapdeal's delivery specially after reading about their iphone fiasco but i have admit their new logistic company has definitely put them at par with the likes of flipkart and amazon if not better. overall it was a good experience  for my first purchase at snapdeal , i loved the product and next i shop for a great bargains or deals snapdeal will be on my radar....",omran 7120,"{'label': '5 stars', 'score': 0.6479835510253906}"
4,Got the item in good condition and on time. Found good deal compare to other sites.,omran 7120,"{'label': '5 stars', 'score': 0.67991703748703}"
5,"Nice product, and accurate results and easy to access even the uneducated persons...user friendly product...thanx to snap deal",omran 7120,"{'label': '5 stars', 'score': 0.973152220249176}"
5,"This product is good,,quality wise its perfect and easy to carry anywhere..",omran 7120,"{'label': '5 stars', 'score': 0.8122019171714783}"
5,"After being diagnosed with type 1 hypertension, I purchased the bp710 Omron BP710 3 Series™ Upper Arm Blood Pressure Monitorto keep track of my daily pressure and to see results of my efforts to avoid medication through life style changes. When I started measuring, the results seemed a bit higher than what doctors measured. It did show me trends though, which was very helpful. To determine its accuracy, I measured my pressure before and after my last heart doctor appointment to compare to the pressure measured by my doctor. The Systolic measurement from the Omron unit was slightly higher than the doctor measurement, while the diastolic measurement was much closer to the doctor measurement. Since then, I have found that with the Omron unit, I have to put on the armband but then sit near motionless while using relax breathing for a few minutes prior to starting the unit. This technique produced results that are much more inline with the doctor measurements. While accurate when doing this, it took experimentation to learn a technique that worked for me. The Omron Bp710 is well worth the investment to know what is and is not working with my life style changes.",omran 7120,"{'label': '5 stars', 'score': 0.7521502375602722}"
5,got good product in short time hassle free service,omran 7120,"{'label': '5 stars', 'score': 0.8400105237960815}"
4,product is easy to use and more comfortable also any age group person can use easily.,omran 7120,"{'label': '5 stars', 'score': 0.9226949214935303}"
5,Great product for home.... There might be some difference in readings like increase or decrease by 5%.. Thts fair.. Every machine is not perfect or accurate.... ,omran 7120,"{'label': '5 stars', 'score': 0.8868259191513062}"
3,Its an easy to use product and the readings are not much far from actual either. Overall satisfactory,omran 7120,"{'label': '5 stars', 'score': 0.6464585065841675}"
4,happpy to have a handy medicated product. quite helpful in emergency.,omran 7120,"{'label': '4 stars', 'score': 0.5647960305213928}"
5,Best one for me and my family track pressure all members.,omran 7120,"{'label': '5 stars', 'score': 0.7463973760604858}"
5,Very good product. Delivery was satisfactory,omran 7120,"{'label': '5 stars', 'score': 0.6554948091506958}"
5,Good product value of Money. Fast service from snapdeal,omran 7120,"{'label': '5 stars', 'score': 0.7755174040794373}"
4,Every thing is good but it's not have facility to store past records as available in other model.,omran 7120,"{'label': '5 stars', 'score': 0.8188923001289368}"
5,Extremely easy to operate and product of good quality. Reading near accurate and consistent.,omran 7120,"{'label': '5 stars', 'score': 0.8326459527015686}"
5,It is working fine. Packing & delivery is very good.,omran 7120,"{'label': '1 star', 'score': 0.401883602142334}"
4,Very good product useful for health and day to day life,omran 7120,"{'label': '5 stars', 'score': 0.7580127120018005}"
4,Gud product to buy to check at your home,omran 7120,"{'label': '5 stars', 'score': 0.4587434232234955}"
5,Working perfectly for all my family members. Size is so little that it can be carried to anywhere. But not suitable for thin hands like children.,omran 7120,"{'label': '5 stars', 'score': 0.8284540772438049}"
5,"In this site I purchase so many things always I have got original .this hem 7120 is really perfect and it easy to use , I pursue this for my mom and easyly she use it .thank you snapdeal . friends if you want then don't think ,you can buy it .",omran 7120,"{'label': '5 stars', 'score': 0.9352248907089233}"
5,It is a good product all should keep one of these ,omran 7120,"{'label': '5 stars', 'score': 0.7551074028015137}"
5,Nice Delivery within 36 Hour. Delivery boy is also good and well dressed.,omran 7120,"{'label': '5 stars', 'score': 0.7807101011276245}"
4,Accurate readings constantly. A must have for every household.,omran 7120,"{'label': '5 stars', 'score': 0.7400592565536499}"
5,"small and handy, very good item. thanks to snapdeal timely delivery, item is very good would recommend to every house with BP problems",omran 7120,"{'label': '5 stars', 'score': 0.7363720536231995}"
5,I got this product within 2 days after placing the order on diwali sale season. Good product. ..nice packing.,omran 7120,"{'label': '5 stars', 'score': 0.7509228587150574}"
5,Snapdeal love it superb value for money no fake products only genuine thanks to Snapdeal,omran 7120,"{'label': '5 stars', 'score': 0.905917227268219}"
5,It helped me very lot for my grand fathers health check up,omran 7120,"{'label': '5 stars', 'score': 0.8140543103218079}"
5,Good.only no carrying case.otherwise it is perfect.,omran 7120,"{'label': '4 stars', 'score': 0.6985912919044495}"
5,Seems to be good one.purchased it 1 week back working perfectly,omran 7120,"{'label': '5 stars', 'score': 0.8068344593048096}"
5,in this price the product did not found in best configaration,omran 7120,"{'label': '2 stars', 'score': 0.38303452730178833}"
5,it is as good as a laymen  can also measure his/her BP.,omran 7120,"{'label': '5 stars', 'score': 0.7994876503944397}"
4,Good product easy to use working fine.gives nearby accurate readings,omran 7120,"{'label': '5 stars', 'score': 0.7288973331451416}"
5,This product is very easy to use and gives nearly accurate readings. Found snapdeal price as best price.,omran 7120,"{'label': '5 stars', 'score': 0.9225402474403381}"
5,just go for it dnt think more...........,omran 7120,"{'label': '5 stars', 'score': 0.7396878004074097}"
5,Best price & best quality Omron blood pressure machine is best quality machine. I trust.,omran 7120,"{'label': '5 stars', 'score': 0.9674204587936401}"
5,Great Product. Would be even more better if adapter was provided in the package.,omran 7120,"{'label': '5 stars', 'score': 0.67356276512146}"
5,Product was good.nd it was very good deal.i m satisfied with the product.,omran 7120,"{'label': '5 stars', 'score': 0.6842550039291382}"
5,Good product. Easy to use. Must to have one if you are 50 +,omran 7120,"{'label': '5 stars', 'score': 0.800644040107727}"
5,I always felt need of a BP monitor as its quite troublesome to visit a doctor everytime I wanted my bp to be measured. Now with omron life is under control.,omran 7120,"{'label': '5 stars', 'score': 0.6686814427375793}"
4,optimally working not excellent but good,omran 7120,"{'label': '4 stars', 'score': 0.5952868461608887}"
4,This product is Working well and i am very happy with it,omran 7120,"{'label': '5 stars', 'score': 0.8714985847473145}"
4,Its a V.good product. but the only problem is to get the correct result you have to take atleast 3 reading else the product is perfect.,omran 7120,"{'label': '4 stars', 'score': 0.6499378681182861}"
5,Great product. Very simple to use and reading also seems accurate. I like it and recommending to others.,omran 7120,"{'label': '5 stars', 'score': 0.938164472579956}"
5,Good product. Ensure the batteries (4 AA batteries are needed) are not end of life. Use Duracell or similar heavy duty batteries. Awesome service from Snapdeal. Received the product within 36 hours of placing the order.,omran 7120,"{'label': '5 stars', 'score': 0.8397546410560608}"
